gender,employment,age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,好き嫌い,心地よい不快,感じの良い悪い,なめらかしどろもどろ,流暢たどたどしい,話慣れた慣れていない,声大きい小さい,元気のあるない,力強い弱々しい,速い遅い,せわしげな呑気な,スピード感あるゆったりした,礼儀正しい無礼,真面目不真面目,丁寧ぞんざい
Male,Student,20-29,19.043474,0.24954544,14.552895,17.916262,23.504402,8.951508,202.95807,253.6938,136.52066,149.45743,0.34531417,2.4298038,0.07156158,0.09319925,0.4607196,0.389158,17.758108,29.35311,15.997982,32.572723,0.4140948,3.347046,15.929291,1.0554755,15.196129,0.8107271,14.950174,0.652259,6.8118443,2.0460136,0.09788163,1.4885694,1.8598114,0.75023675,-2.4393349,-2.2792497,6.640709,4.0506773,30.938616,0.6874121,593.1914,0.40609595,1359.339,0.19038397,-134.14114,-0.63728106,1674.4155,0.19321369,1128.7885,0.3359132,-139.17621,-0.5638548,2770.6943,0.11562895,973.14056,0.40532354,-141.28403,-0.5358817,-23.718513,-0.45568162,34.59959,0.38854897,-0.038012385,-1.2448232,-0.021461133,-0.6524425,0.73573273,1.5970427,33.023678,0.3684285,17.89644,0.96367323,19.029005,0.6560922,-0.36746442,-49.66763,-12.759371,22.641973,-0.04219832,0.0010921785,0.22836182,0.2086405,2.0143566,0.17263813,0.22168642,0.37299654,0.70292556,-24.689949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Male,Student,20-29,22.536182,0.28458452,15.64705,23.337828,27.429447,11.782397,277.22797,367.7332,187.19208,297.1085,0.71675354,1.4324908,0.093972415,0.35692838,1.188411,1.0944386,25.284904,37.125988,18.690392,23.33209,0.8880756,1.969534,17.823572,0.9750104,13.409605,0.8073494,17.663643,0.6633523,2.946236,5.3696604,0.0707541,1.758563,1.797713,0.7900256,0.39201576,15.974408,6.953719,4.205761,25.560347,0.80640876,552.3839,0.39334133,1256.3408,0.19532318,-115.460526,-0.77605724,1589.752,0.19229697,1012.1294,0.3642666,-121.41465,-0.6742513,2654.7727,0.13240068,799.02014,0.5070649,-123.26777,-0.64699334,-21.228071,-0.36951452,29.139338,0.30650058,-0.028882181,-1.404785,-0.02782618,-0.63880247,1.3580636,1.2539809,31.731739,0.4145278,15.394736,0.7325582,21.787785,0.6021425,-4.3152137,-4.0494976,-13.571822,22.990553,-0.059173126,-0.0006539921,0.47753352,1.0459844,2.4846275,0.17777154,0.16390774,0.22968355,0.3599185,-21.22472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Male,Student,20-29,20.215767,0.20788656,16.289135,20.51377,23.137905,6.84877,228.31767,294.28397,136.96388,194.73647,0.24563956,1.3204422,0.07026211,0.0776734,0.43808326,0.36782116,10.862281,24.358545,6.631132,11.087701,0.1721993,2.9346614,11.120237,1.3679829,12.796694,0.6687017,16.103891,0.60796463,9.722888,1.1587998,0.04975854,1.8314301,1.4737755,0.9004509,0.3257378,17.372414,6.8418775,3.381545,24.785286,0.7542577,529.5667,0.45161963,1248.9976,0.1937053,-144.14062,-0.58202744,1582.0673,0.19358566,951.23627,0.38913286,-147.82605,-0.5256393,2586.0647,0.12669246,855.11975,0.46101767,-148.83981,-0.5114339,-19.37693,-0.38693005,27.455528,0.31526554,-0.021840537,-1.8877969,-0.021701632,-0.6704802,0.38171545,1.7632918,29.505453,0.40157488,12.581452,0.98756516,22.669136,0.58922577,3.13332,4.8592944,-12.844581,22.873108,-0.056421105,0.0028534438,0.080209404,0.29969198,1.6429842,0.17545608,0.22572364,0.4481768,0.9030985,-33.36615,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Male,Student,20-29,25.207504,0.21678847,21.5919,24.89605,29.054457,7.462557,277.46045,335.89386,159.68143,353.90634,0.35102397,1.1641924,0.08458616,0.12051574,0.6092282,0.52464205,10.998048,8.293324,9.580167,8.291561,0.15610318,1.7424002,9.572989,1.3365655,9.29491,1.1270256,18.213799,0.7335492,0.6741559,30.02187,0.03148275,2.0812323,1.2678579,0.8139886,2.6148808,1.828163,6.109099,2.8699486,14.759608,0.84821886,516.752,0.4680779,1101.9803,0.22366291,-132.04128,-0.67267734,1543.9686,0.22786506,710.56213,0.5063073,-133.01155,-0.64081335,2611.5583,0.11163471,563.6907,0.49051756,-132.92606,-0.6395997,-10.45426,-0.7583097,16.64327,0.55489844,-0.0076402067,-4.9106936,-0.022624936,-0.68909043,0.29246584,0.9572783,21.709972,0.500625,4.6331983,3.0643547,25.048084,0.7091496,-17.652916,-1.1650704,-13.10514,23.026415,-0.062081728,0.0034014597,0.074037775,1.5595083,1.7790236,0.20145085,0.1975392,0.36552012,0.8326495,-35.9892,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
Male,Student,20-29,20.424948,0.21179436,16.782743,20.302767,23.692263,6.909519,228.68762,271.49344,154.82579,230.05478,0.28095084,1.0877944,0.071078174,0.11233998,0.49663892,0.42556074,7.9902983,7.641312,5.909953,6.6884274,0.1851915,1.908509,11.78829,1.326165,11.943578,0.7509659,16.179049,0.59180474,8.588224,1.3529726,0.0584686,1.6914235,1.6388085,0.8251455,-0.13233398,-40.91094,7.652199,2.853058,24.545406,0.6242992,539.5237,0.42253262,1249.2434,0.20019181,-138.74097,-0.61136955,1587.081,0.1886608,968.0681,0.36420068,-142.46707,-0.5540816,2576.5393,0.12473529,843.09827,0.41265297,-143.34457,-0.5416981,-18.158371,-0.4010405,25.92355,0.313907,-0.022948334,-1.682707,-0.021915898,-0.6914914,0.37687013,1.21767,28.214325,0.4248415,11.994131,0.9966531,21.138325,0.56890833,3.1462781,4.729948,-11.216288,20.71304,-0.051609404,0.0015165865,0.08758694,0.5597118,2.1421642,0.14734799,0.14434868,0.3228571,0.6258674,-34.585995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Male,Student,20-29,24.694956,0.23712434,21.292515,24.328957,28.576094,7.283579,346.5268,650.911,167.3069,375.76624,0.26841408,1.4089594,0.083662,0.09155714,0.4062271,0.3225651,8.897893,17.459227,6.933153,9.2626505,0.13878015,3.4881463,7.0913672,1.6494181,11.141992,0.8055792,16.947126,0.73082006,4.971088,3.4911675,0.03454883,2.0234733,1.3260323,0.8084817,2.376491,2.1391137,6.801925,2.9597592,16.39597,0.8663688,523.4441,0.4759873,1094.3745,0.22832951,-148.9626,-0.55003643,1571.884,0.22457422,703.1707,0.5176945,-150.07758,-0.52022415,2634.6116,0.11342729,581.5966,0.49852487,-149.85577,-0.5215106,-12.714979,-0.67665625,19.2809,0.52050716,-0.020150963,-1.9869366,-0.023625344,-0.691757,0.299159,1.8345163,20.85873,0.5100557,9.323067,1.4964004,25.330465,0.719594,-13.383508,-1.5559627,-12.897506,22.879847,-0.06388834,0.0044764136,0.0742745,0.25491828,1.4909242,0.18273233,0.20036061,0.4907031,0.9887551,-34.244274,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
Male,Student,20-29,20.222012,0.20725606,16.149445,20.58052,23.425228,7.2757835,252.58975,307.17294,141.3437,190.75948,0.33979037,1.1866456,0.074610084,0.13825609,0.58312285,0.50851274,14.208393,19.996634,9.731638,18.278515,0.3270986,2.2983265,15.860899,0.9544762,13.12615,0.7058839,15.159771,0.60398245,7.7983956,1.5707135,0.04979163,1.8599386,1.7043855,0.8385428,-0.33730254,-17.444317,6.6558433,4.459524,23.309076,0.9793605,490.67017,0.398523,1236.0215,0.18131877,-126.970726,-0.70519567,1505.8873,0.17373197,981.098,0.33405828,-131.97498,-0.6270221,2503.4255,0.12088775,831.68536,0.41480914,-133.83287,-0.60077214,-18.557785,-0.34949335,27.20242,0.27783605,-0.020206714,-1.8233806,-0.02264143,-0.6401443,0.59858125,1.583106,29.758669,0.4083051,12.621056,0.93692046,17.104462,0.70991796,0.8943981,15.987055,-15.564518,25.782387,-0.056050714,-5.65017e-05,0.1526613,0.6455539,2.2941365,0.16042675,0.16460632,0.2861979,0.56798273,-29.885403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Male,Student,20-29,20.025639,0.26382944,14.707186,19.807055,24.360203,9.653017,264.78238,337.7866,154.7113,252.78053,0.42787609,2.0797791,0.08507487,0.10425205,0.60954463,0.52446973,18.71,28.296486,17.701258,30.311913,0.431604,3.064363,13.169755,1.0595404,11.844691,1.0350541,15.681494,0.64206386,8.26021,1.6154999,0.07894221,1.5889869,1.9066823,0.76986706,-1.6744641,-3.318608,6.7651405,4.22105,24.542171,0.9240181,592.2243,0.4697416,1264.528,0.20950638,-146.49727,-0.5548031,1647.5126,0.20049754,985.4318,0.3372574,-148.94713,-0.5137439,2710.6687,0.12037675,860.18604,0.42178872,-150.35074,-0.49482912,-19.385536,-0.5542784,29.218147,0.43636838,-0.031501208,-1.6505085,-0.015955163,-0.8669604,0.8712202,1.4563812,29.062666,0.3857776,11.01558,1.653688,21.6211,0.5916326,0.99986243,17.874323,-14.134055,24.551392,-0.0527431,0.0019022134,0.2432923,0.4021483,1.9131033,0.14669432,0.15466274,0.40492088,0.8024876,-24.78997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,Student,20-29,20.519245,0.21759589,16.036148,20.997974,23.768318,7.73217,229.6796,263.05206,143.15244,239.9394,0.33832702,1.245657,0.07437048,0.13181624,0.6008361,0.5264656,10.691704,17.00124,6.073692,10.9698925,0.30559644,2.3337934,14.587481,1.0184479,12.913781,0.73297256,15.388272,0.5551897,7.609625,1.6789744,0.054458585,1.8254403,1.7164499,0.8053813,-0.29465336,-20.09768,6.003833,4.606068,23.034939,0.947015,498.20648,0.42087546,1212.536,0.18797731,-130.15724,-0.6823735,1512.0397,0.18568178,953.10547,0.33475146,-134.887,-0.60871166,2509.1572,0.12369037,785.687,0.42597535,-136.4481,-0.58640957,-18.414488,-0.349555,26.766594,0.27319014,-0.020883253,-1.788327,-0.02263226,-0.6719629,0.5814964,1.4731374,28.676641,0.43456924,13.3086,0.8702033,17.638983,0.6332001,0.34528506,44.36233,-14.762849,24.929644,-0.05420073,0.0010350883,0.13993192,0.3038349,2.1026695,0.16804688,0.17377487,0.31709117,0.61801356,-30.197151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Male,Student,20-29,19.949743,0.25076815,14.901368,20.205845,23.995892,9.094523,242.05632,314.01138,165.40742,315.8671,0.418126,1.6927614,0.0853266,0.11264428,0.68123174,0.5959051,16.066936,15.484814,13.077734,14.909538,0.3668601,2.562124,13.631839,1.0196642,11.596163,1.0973073,16.479311,0.6646487,7.728939,2.028698,0.080225624,1.5139836,1.8754199,0.74854326,-1.6409159,-3.2593737,7.3982954,3.6963344,23.38547,0.8972451,618.51917,0.47590485,1246.6106,0.2064591,-137.78275,-0.6107142,1675.5702,0.20947485,982.3171,0.3560256,-140.6995,-0.5635758,2720.566,0.122464366,839.18555,0.39528394,-141.95883,-0.54624194,-18.9564,-0.5798547,27.98653,0.46623945,-0.034134615,-1.6105872,-0.015261599,-0.95469284,0.734384,1.4404738,27.490536,0.416195,10.9581785,1.6605964,23.004858,0.5783308,-0.06449826,-320.3457,-14.33587,24.758118,-0.056078315,0.0021603948,0.17169546,0.5501875,2.2996058,0.14092857,0.14203899,0.31569847,0.61429185,-27.024153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,Student,20-29,24.977663,0.19839118,21.429585,24.56683,29.037388,7.6078033,243.51634,362.72873,120.652504,270.48975,0.39224747,1.127873,0.07323591,0.21603113,0.667556,0.59432006,9.924272,16.136225,6.129165,7.5493712,0.20413429,2.5121632,12.589221,1.0243373,9.38663,1.304483,19.528725,0.74556124,-1.978606,-10.585558,0.03519072,2.070862,1.2966764,0.82573414,2.438875,1.9655702,7.8565307,2.324418,16.848545,0.90280306,530.29913,0.46530023,1115.3041,0.21725173,-114.13151,-0.80294067,1569.0851,0.22183955,745.07965,0.48239276,-115.43828,-0.7622337,2627.0005,0.11217577,590.6962,0.48816887,-115.89312,-0.75375366,-11.275544,-0.6823318,17.650433,0.49664623,-0.010849609,-3.2429016,-0.021267874,-0.7209524,0.31822968,1.6200821,22.467033,0.4404361,5.0035205,2.9674768,24.858528,0.71929437,-16.174862,-1.2915223,-13.637906,23.397305,-0.058265142,0.0009541694,0.10185673,0.49050164,2.0301404,0.22202937,0.20913713,0.2667,0.5240025,-33.14071,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Male,Student,20-29,18.47085,0.2474688,14.132985,17.103533,23.223236,9.090251,209.86667,246.6429,135.70435,168.78923,0.23458646,1.8454709,0.08469409,0.092618205,0.15585552,0.071161434,15.431757,19.264784,12.214977,13.591992,0.17243004,2.6792228,10.141078,1.1235461,14.36215,0.69311374,14.4359665,0.5804377,10.938637,1.0539938,0.091672435,1.4928961,1.8258259,0.7374011,-3.1264143,-1.8869834,7.3221397,4.396094,24.220846,0.9763205,646.6073,0.48215088,1266.6322,0.20845605,-155.33792,-0.48594135,1714.0472,0.2110317,985.7147,0.315172,-157.48877,-0.45161694,2775.4978,0.12068322,840.99603,0.41959134,-158.58359,-0.43621263,-20.738565,-0.42148593,30.843077,0.3225109,-0.0486082,-0.9663051,-0.012205963,-1.0710839,0.46045002,1.6181422,24.326387,0.43310583,16.89297,0.9487314,19.69522,0.56345665,4.4584484,4.0013475,-14.750604,25.284496,-0.058643963,0.0031407014,0.07423017,0.44172248,1.9351692,0.121064425,0.14605439,0.43652457,0.89339703,-32.412937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,Student,20-29,24.541502,0.205367,21.422955,24.488388,27.964457,6.541502,260.49448,357.53073,112.0398,191.7244,0.28293008,1.2030255,0.07162068,0.10581929,0.4720205,0.40039983,8.584473,9.14313,5.976997,7.514509,0.14295913,2.7246222,10.177846,1.2885662,11.726941,0.92111135,17.999434,0.7314026,1.8826629,9.882141,0.03519201,2.0677893,1.266364,0.86434907,2.4874766,2.0800147,8.694763,2.0942283,19.301746,0.7131229,510.72522,0.4496635,1136.5714,0.21526964,-133.47716,-0.65701896,1552.3529,0.21687342,761.1285,0.4665902,-135.24925,-0.6183932,2617.4722,0.107446,601.25146,0.5018947,-135.55933,-0.61260396,-13.418053,-0.63808167,20.019787,0.4931675,-0.0161071,-2.2588341,-0.023986278,-0.66347516,0.2584959,1.8604418,22.824944,0.47410128,9.167688,1.6538197,24.68486,0.7105182,-14.140246,-1.4472909,-12.842994,22.614151,-0.055914987,0.0019416935,0.075335085,0.38528705,1.7742293,0.197875,0.18400103,0.36529022,0.77231026,-35.84825,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Male,Student,20-29,20.037926,0.2501987,14.787838,20.273645,24.363522,9.575684,213.51483,290.70038,137.15825,180.10904,0.3863845,1.5365324,0.0853269,0.107041754,0.5663906,0.48106366,16.084316,13.908033,14.978433,13.5313015,0.28195128,2.1364162,13.070456,0.995094,11.640358,1.0410938,15.705193,0.6971033,6.5535016,2.3806744,0.07078284,1.6147805,1.7704214,0.7463245,-1.6856362,-3.4287038,7.82019,3.2626123,23.60829,0.8084011,627.5247,0.47462207,1244.6075,0.23425701,-140.34871,-0.59660333,1676.8558,0.20987917,957.81555,0.34863484,-142.32652,-0.5609727,2746.4758,0.11990732,807.27637,0.43850002,-143.80005,-0.5404859,-17.249786,-0.56445223,26.609444,0.43797815,-0.029669175,-1.6585538,-0.014703802,-0.97640115,0.5994088,1.3435962,26.490963,0.4021644,10.389624,1.698508,21.86125,0.6340385,-2.3980591,-8.58065,-13.80598,24.171564,-0.052751943,0.0019286844,0.12387511,0.69019043,2.0599978,0.15113054,0.17660041,0.35301828,0.71066207,-29.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,Student,20-29,29.286592,0.29351547,23.053251,27.9833,35.583183,12.529932,523.83655,809.2599,211.22499,284.7381,0.46377143,1.3866767,0.06325591,0.20905071,0.7399098,0.6766539,17.711231,16.021265,14.871369,16.139069,0.28376746,2.5394702,8.055307,1.5186764,5.8586183,2.5955548,17.491428,0.721988,2.8814304,6.8351865,0.052575585,2.0227034,1.7819984,0.84870887,0.4872685,11.47994,1.5094383,15.94723,3.481843,5.8887267,673.64703,0.44661257,1018.84247,0.3075407,-133.70253,-0.6676569,1717.5002,0.22925383,756.9058,0.47830358,-129.162,-0.6899839,2762.6284,0.120383024,694.3557,0.4406334,-128.5496,-0.6949237,-5.4953256,-1.6180357,12.512391,0.8198223,-0.012527303,-3.3218443,-0.012498547,-1.215339,0.44712588,1.6736788,13.646461,0.8824746,-3.9487484,-4.12235,17.258085,0.95845485,-11.191842,-1.8844703,-16.322563,26.276522,-0.07678992,0.0012193273,0.18526338,0.7927017,2.3614244,0.1493343,0.17825069,0.26469696,0.41882434,-30.205921,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
Male,Student,20-29,25.738905,0.29733256,19.495163,26.202066,29.645689,10.150526,462.9372,584.60425,168.25392,217.09503,0.5730477,2.2625568,0.08053756,0.09924158,0.754826,0.67428845,34.248955,39.33146,27.775023,33.06271,0.5825499,3.1410184,10.358252,0.8782844,11.14534,1.0424672,17.9431,0.5932085,10.289809,1.501527,0.04485289,1.9176086,1.6631091,0.78521866,0.9242492,6.163372,4.9740906,4.88643,12.718981,1.3835834,650.4253,0.4883172,1066.4347,0.26849586,-167.74217,-0.41088223,1690.6923,0.22753629,760.69824,0.43006715,-166.08064,-0.4141808,2736.3574,0.12448978,686.77075,0.4863914,-166.17393,-0.4111643,-10.901348,-0.85658807,18.527016,0.58477557,-0.026482007,-1.9219363,-0.013657456,-1.1803212,1.294458,1.410589,19.82593,0.5655303,1.9831313,7.3363295,20.796278,0.8713629,-6.507068,-3.4143403,-19.297436,29.629084,-0.082026966,0.0014681638,0.41335103,0.806369,1.6881963,0.10319838,0.12630151,0.4889852,0.8459459,-21.343145,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Male,Student,20-29,19.800392,0.2617026,15.111761,19.96763,22.866222,7.7544613,319.76276,551.2275,157.82892,337.96442,0.62279445,1.5946846,0.10583955,0.16824116,1.0505093,0.9446698,27.353315,33.309387,21.122076,25.029654,0.58793944,2.3495133,10.799574,0.8456349,8.272361,1.6020247,21.590294,0.5953396,6.7303953,2.6521022,0.045613687,1.6950057,1.8505838,0.6864475,-2.3472562,-1.7737746,7.3729143,4.3952413,8.76093,2.4811382,693.4623,0.46028808,1035.4656,0.2911159,-140.95059,-0.5895945,1757.4042,0.19957907,722.2338,0.4881168,-141.44229,-0.5749076,2778.7778,0.12735137,671.8417,0.47310984,-140.87932,-0.58230644,-10.364148,-0.9159605,17.25395,0.6528197,-0.044572152,-0.98971677,-0.014015948,-1.0141956,0.90901613,1.4249331,17.509058,0.5044451,0.56792593,27.403736,28.657537,0.5472424,-5.758462,-3.6585798,-18.48415,28.286266,-0.086972535,-0.0017664764,0.43142408,0.9392401,2.7691932,0.108320445,0.13863783,0.25319663,0.35377398,-24.209755,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Male,Student,20-29,22.498589,0.32645294,14.841747,23.628334,28.085571,13.243824,355.116,459.6063,179.09605,277.03793,0.7259708,1.7539005,0.09824138,0.15952279,1.1636673,1.065426,34.04994,34.978073,30.61506,34.045437,0.80934304,2.2105525,14.500609,0.7286282,10.80371,1.152804,19.347755,0.5604098,8.583407,1.8913708,0.069676824,1.6869222,1.8113681,0.77968407,-1.335129,-4.507781,3.9358783,7.8800287,15.6978245,1.5132571,610.23584,0.48651347,1172.2898,0.21760124,-145.95624,-0.55399203,1663.8264,0.21609052,825.5272,0.4116748,-146.69872,-0.5274177,2709.3513,0.12553185,735.9267,0.44140345,-147.23839,-0.51927584,-15.396431,-0.6203513,23.689247,0.45791098,-0.03399905,-1.5623039,-0.016151007,-1.0003216,1.4547415,1.3037583,23.391693,0.44634348,6.8836884,2.136251,21.240067,0.6884134,-1.2306925,-16.972082,-17.973495,28.142927,-0.074295916,-0.0018215978,0.5261225,1.2360033,2.9712362,0.09270855,0.106755234,0.2407461,0.3564996,-21.426107,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Female,Student,20-29,31.374506,0.36510098,14.623389,35.394524,39.255093,24.631702,535.7485,748.69324,341.95108,628.3784,1.0060978,1.7150538,0.116122596,0.17505372,1.5671694,1.4510468,51.962223,47.270397,41.7938,38.085682,1.1041126,2.2085438,9.484454,0.91485333,6.833901,2.226741,18.835155,0.5882404,5.5185785,3.3114338,0.04379215,1.9831606,1.4376107,0.7922904,1.5549253,4.089858,7.0479655,5.538602,3.739899,7.2744017,594.3762,0.50514215,1041.8583,0.27653518,-150.50252,-0.5285926,1635.0613,0.20898892,728.87195,0.470324,-135.5358,-0.62661827,2714.9958,0.10763324,648.65436,0.5238487,-135.64005,-0.62329066,-8.270979,-1.2173271,16.086847,0.7136587,-0.03118049,-1.4512973,-0.009899379,-1.2955618,1.6937777,1.3740332,13.392055,0.72226393,-2.7442515,-6.2706523,17.424524,0.8963406,-9.391303,-2.2137818,-19.22076,29.056108,-0.09085369,-0.0020745709,0.7841464,1.649223,2.8136399,0.11523111,0.1362796,0.23297848,0.33874246,-19.196236,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Male,Student,20-29,25.673445,0.3035782,19.225702,25.822464,31.134485,11.908783,380.0825,590.0508,215.33162,481.31863,0.8866604,1.5811988,0.13379851,0.25804517,1.4240866,1.2902881,36.586132,33.805595,33.550735,35.556892,0.92498124,1.738505,12.5117445,1.0100052,8.811103,1.2799574,18.789722,0.6359942,8.731623,1.8430271,0.040145833,1.8747207,1.5272311,0.784153,1.673046,3.507026,4.509349,6.1334095,15.894297,1.4174969,658.5767,0.44900292,1156.5845,0.25358853,-139.12091,-0.60486484,1670.275,0.21889001,870.0379,0.38551652,-137.3479,-0.5972844,2727.9424,0.13669279,715.82556,0.4817747,-138.57726,-0.5778354,-14.746553,-0.5919279,22.745722,0.4273028,-0.037712436,-1.3810616,-0.016689938,-1.0642396,1.6239793,1.207606,21.726255,0.60542506,8.721093,1.2249438,16.148981,0.8834484,-1.1319306,-17.879232,-17.75244,27.55415,-0.09938754,0.0022212318,0.54177445,1.2432604,2.7628865,0.11825488,0.14649524,0.23778456,0.32652894,-20.531162,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Female,Student,20-29,31.551466,0.34980413,16.19631,35.997684,39.235687,23.039377,520.4132,699.30457,285.03256,539.5518,0.9857335,1.9354523,0.11747087,0.15662976,1.4202201,1.3027493,46.489567,47.562817,36.682453,37.289997,0.96308494,2.513976,11.591441,0.75197744,8.428612,1.711043,17.491823,0.6315837,7.002002,2.6815646,0.03913316,2.0981214,1.2813053,0.9361933,3.3655422,2.2066197,5.1033983,6.297846,8.863029,2.7833955,594.7096,0.5141362,1137.5137,0.2465334,-156.23753,-0.48170906,1634.6952,0.20438494,804.9504,0.46572587,-140.65248,-0.5826633,2748.694,0.10138435,807.94836,0.612377,-141.38898,-0.5704727,-10.370334,-0.9438228,19.030184,0.5976531,-0.029140256,-1.7971473,-0.0107285455,-1.1328667,1.5783023,1.4599152,17.425993,0.5942761,-1.9361906,-8.51902,15.646224,1.0412948,-9.808482,-2.276558,-20.463451,30.627958,-0.09098448,-0.0022096464,0.6604813,1.1868287,2.7193632,0.1117487,0.16225392,0.2543137,0.3218079,-18.313875,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
Male,Student,20-29,25.990297,0.30370155,20.891022,25.351946,30.995258,10.104237,351.6726,486.73627,176.68033,282.31894,0.91651696,1.4411128,0.13621213,0.31092966,1.542166,1.4059539,35.800396,33.99377,27.50175,24.19103,0.70824087,2.1760283,10.231007,1.0614316,7.781504,1.4968877,18.766747,0.6491646,2.8977,6.461269,0.03899,1.982876,1.5742196,0.7403628,0.6877827,7.2469573,2.2216651,8.727706,10.154899,1.4729457,592.6341,0.49753842,1065.1034,0.24825151,-124.171104,-0.72867787,1621.5986,0.22764821,712.10614,0.43763217,-122.02097,-0.7194916,2696.2095,0.12479006,543.2116,0.5548819,-122.34499,-0.7110449,-8.119119,-1.0182383,15.470091,0.6122845,-0.018448215,-2.1926482,-0.012247339,-1.0397764,1.0338203,1.3548762,15.598545,0.69031745,2.612356,4.9270573,18.629866,0.83130544,-10.136937,-1.9446687,-15.565371,25.106739,-0.07604501,0.0009603182,0.46652234,1.7890475,2.8566396,0.1392725,0.15287986,0.2091576,0.31058255,-22.30641,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
